Movie Title;IMdb Code;Soundtrack(Song Name$Artists%)
Avengers: Endgame;/title/tt4154796/;Dear Mr. Fantasy $Written by Steve Winwood, Jim Capaldi, and Chris Wood Performed by Traffic Courtesy of Island Records Ltd. Under license from Universal Music Enterprises %Ant-Man Theme $Composed by Christophe Beck %Let's Go $Written by Lanny Duncan and Robert Duncan %Supersonic Rocket Ship $Written by Ray Davies Performed by The Kinks Courtesy of Legacy Recordings By Arrangement with Sony Music Entertainment %Doom and Gloom $Written by Mick Jagger and Keith Richards Performed by The Rolling Stones Courtesy of Promotone B.V. %Doctor Strange Theme $Composed by Michael Giacchino %Hey Lawdy Mama $Written by John Kay, Larry Byrom, and Jerry Edmonton Performed by Steppenwolf Courtesy of Geffen Records Under license from Universal Music Enterprises %Come and Get Your Love $Written by Lolly Vegas Performed by Redbone Courtesy of Epic Records By arrangement with Sony Music Entertainment %It's Been a Long, Long Time $Written by Sammy Cahn and Jule Styne Performed by Harry James and His Orchestra (as Harry James & His Orchestra) Courtesy of Columbia Records By arrangement with Sony Music Licensing %La Cucaracha $Traditional %Captain Marvel Theme $Composed by Pinar Toprak %Make Way For Tomorrow Today $Music and Lyrics by Richard M. Sherman (as Richard Sherman) %
Princess Mononoke;/title/tt0119698/;Mononoke-Hime/Princess Mononoke Theme Song $(Japanese vocal version) Lyrics By Hayao Miyazaki Vocals by counter-tenor Yoshikazu Mera Music composed by Joe Hisaishi Music performed by Tokyo City Philharmonic Orchestra and conducted by Hiroshi Kumagai %Princess Mononoke Theme Song (Mononoke-Hime) $(English language version) Adaptation by Neil Gaiman Translated By Stephen Alpert Vocals by Sasha Lazard Lyrics By Hayao Miyazaki Music composed by Joe Hisaishi %The Tatara Women Work Song (Tatara Fumu Onnatachi) $Lyrics By Hayao Miyazaki Music composed by Joe Hisaishi %
Top Gun: Maverick;/title/tt1745960/;Danger Zone $From Top Gun (1986) Original Soundtrack Written by Giorgio Moroder & Tom Whitlock Performed by Kenny Loggins Courtesy of Columbia Records By arrangement with Sony Music Entertainment %Your Cheatin' Heart $Written by Hank Williams (as Hank Williams Sr.) Performed by Hank Williams Courtesy of Mercury Nashville Records Under license from Universal Music Enterprises %Let's Dance $Written & Performed by David Bowie Courtesy of RZO Music %Bang A Gong (Get It On) $Written by Marc Bolan Performed by T. Rex Courtesy of Musadet Productions, Inc. %Tramp $Written by Jimmy McCracklin & Lowell Fulson Performed by Otis Redding & Carla Thomas Courtesy of Atlantic Recording Corp. By arrangement with Warner Music Group Film & TV Licensing %Slow Ride $Written by 'Lonesome' Dave Peverett (as David Peverett) Performed by Foghat Courtesy of Bearsville Records/Rhino Entertainment Company By arrangement with Warner Music Group Film & TV Licensing %Great Balls Of Fire $Written by Otis Blackwell & Jack Hammer Performed by Miles Teller & the Cast %Won't Get Fooled Again $Written by Pete Townshend Performed by The Who Courtesy of Geffen Records Under license from Universal Music Enterprises %I Ain't Worried $Written by Ryan Tedder, Brent Kutzle, Tyler Spry, John Eriksson, Peter Morén & Bjorn Yttling Produced by Ryan Tedder, Brent Kutzle & Tyler Spry Performed by OneRepublic Courtesy of Mosley Music/Interscope %Viper Comes Down On Mav $From the motion picture Top Gun (1986) Written & Performed by Harold Faltermeyer Courtesy of Paramount Pictures %Taps $Written by Daniel Butterfield Arranged by Jari Villanueva Performed by Jacob Anderson %Hold My Hand $Written and Produced by Lady Gaga & BloodPop Vocal & Additional Production by Benjamin Rice Performed by Lady Gaga Courtesy of Interscope Records %
Once Upon a Time in America;/title/tt0087843/;God Bless America $Music by Irving Berlin Irving Berlin Music Corporation Performed by Kate Smith Courtesy of RCA Record %'Summertime' from 'Porgy and Bess' $Music by George Gershwin Lyrics by DuBose Heyward (as Dubose Hayward) and Ira Gershwin © 1935 by Gershwin Publishing Company Copyright renewed: All rights assigned to Chappel and Co. %Night and Day $Words and Music by Cole Porter Copyright 1932 (Renewed) Warner Bros. Inc. %Yesterday $Words and Music by John Lennon and Paul McCartney Used by permission: Northern Songs (as Norther Songs Ltd.) c/o ATV Music %Amapola $Music and Spanish lyrics by José María Lacalle (as Joseph M. La Calle) English lyrics by Albert Gamse Used by permission: Edward B. Marks Music Corporation %La Gazza Ladra $Music by Gioachino Rossini (uncredited) Directed by Francesco Molinari-Pradelli from LP 894 103 "Rossini Overture" P 1968 Distributed by Polygram Dischi S.p.A. %St. James Infirmary Blues $(uncredited) Traditional. sometimes credited as written by Irving Mills (1930) %Cockeye's Song/Childhood Memories $(uncredited) Music by Ennio Morricone Pan flute performed by Gheorghe Zamfir %Poverty $(uncredited) Music by Ennio Morricone %
Good Will Hunting;/title/tt0119217/;Big Strong Man $Arranged by Brian Warfield Performed by The Wolfetones (as Wolfe Tones) Courtesy of Shanachie Entertainment Corp. %If I Had the Last Dream in the World $Written by Joe Liles Performed by Northeast Connection %Baker Street $Written and Performed by Gerry Rafferty Courtesy of EMI Records Under license from EMI-Capitol Music Special Markets %Room $Written and Performed by Dan Lander Courtesy of Non Sequitur/What Next Recordings %Boys Better $Written by Courtney Taylor-Taylor (as Courtney Taylor) Performed by The Dandy Warhols (as Dandy Warhols) Courtesy of Capitol Records Under license from EMI-Capitol Music Special Markets %We Still Need More Than Anyone Can Give $Written by Danny Goffey, Gaz Coombes (as Gareth Coombes) and Mick Quinn Performed by Supergrass Courtesy of Capitol Records Under license from EMI-Capitol Music Special Markets %No Name #3 $Written and Performed by Elliott Smith Courtesy of Cavity Search %Runaway $Written by Del Shannon and Max Crook Performed by Del Shannon Courtesy of Mole Hole Records %Why Do I Lie? $Written by Jill Cunniff (as Jill Cuniff) Performed by Luscious Jackson Courtesy of Grand Royal/Capitol Records Under license from EMI-Capitol Music Special Markets %Grand Sonata in B-Flat Major, Op. 30/D.617 $Written by Franz Schubert Performed by Dana Muller and Gary Steigerwalt Courtesy of Centaur Records %Somebody's Baby $Written by Jackson Browne and Danny Kortchmar Performed by Andru Donalds Courtesy of Metro Blue/Blue Note Records, a division of Capitol Records, Inc. Under license from EMI-Capitol Music Special Markets %Six Grandes Marches, Op. 40/D.819, No. 5 $Written by Franz Schubert Performed by Dana Muller and Gary Steigerwalt Courtesy of Centaur Records %Say Yes $Written and Performed by Elliott Smith Courtesy of Kill Rock Stars By arrangement with Ocean Park Music Group %As the Rain $Written and Performed by Jeb Loy Nichols Courtesy of Capitol Records Under license from EMI-Capitol Music Special Markets %People $Written by Jule Styne and Bob Merrill (as Bob Merill) %Between the Bars $Written and Performed by Elliott Smith Courtesy of Kill Rock Stars By arrangement with Ocean Park Music Group %Handle on My Heart $Written by Minnie Driver %Fisherman's Blues $Written by Mike Scott and Steve Wickham Performed by The Waterboys Courtesy of Chrysalis Records, a division of EMI Under license from EMI-Capitol Music Special Markets %How Can You Mend a Broken Heart $Written by Barry Gibb and Robin Gibb Performed by Al Green Courtesy of Hi Records Under license from EMI-Capitol Music Special Markets %Tommy Bhetty's Waltz $Traditional Arranged by Altan and P.J. Curtis Performed by Altan Courtesy of Green Linnet Records %Angeles $Written and Performed by Elliott Smith Courtesy of Kill Rock Stars By arrangement with Ocean Park Music Group %Heart & Soul $Written by Ivan Drever and Duncan Chisholm Performed by Wolfstone Courtesy of Green Linnet Records %Danny Boy $Written by Frederick Edward Weatherly (as Frederick E. Weatherly) %Miss Misery $Written and Performed by Elliott Smith %Afternoon Delight $Written by Bill Danoff (as William Danoff) Performed by Starland Vocal Band Courtesy of Windsong Records %
Your Name.;/title/tt5311514/;Yumetourou (Dream Lanturn) $Music and Lyrics by Youjirou Noda Arranged and Performed by Radwimps %Zen Zen Zense $Music and Lyrics by Youjirou Noda Arranged and Performed by Radwimps %Sparkle $Music and Lyrics by Youjirou Noda Arranged and Performed by Radwimps %Nande mo naiya (It's Nothing) $Music and Lyrics by Youjirou Noda Arranged and Performed by Radwimps %
Requiem for a Dream;/title/tt0180093/;Bialy & Lox Conga $Performed by The Moonrats Marcel Reginatto - Saxophone, Vocals Brian Emrich - Bass Guitar, Vocals Oscar Oñoz - Trumpet, Vocals Theodore Birkey - Keyboards, Vocals Tico Torres (as Hector Torres) - Percussion, Vocals Darren Aronofsky - Vocals Engineered, Programmed and Mixed by James Murphy for DFA at Plantain Recording House NYC %Bugs' Got a Devilish Grin Conga $Performed by The Moonrats Marcel Reginatto - Saxophone, Vocals Brian Emrich - Bass Guitar, Vocals Oscar Oñoz - Trumpet, Vocals Theodore Birkey - Keyboards, Vocals Tico Torres (as Hector Torres) - Percussion, Vocals Darren Aronofsky - Vocals Engineered, Programmed and Mixed by James Murphy for DFA at Plantain Recording House NYC %Summer Overture $by Clint Mansell %
Toy Story 3;/title/tt0435761/;We Belong Together $Written and Performed by Randy Newman Produced by Mitchell Froom %You've Got A Friend In Me $Written and Performed by Randy Newman %You've Got A Friend In Me (para Buzz Español) $Music and Lyrics by Randy Newman Performed by Gipsy Kings Featuring Nicolas Reyes and Tonino Baliardo Produced by Tonino Baliardo and Nicolas Reyes %Dream Weaver $Written and Performed by Gary Wright Courtesy of Warner Bros. Records Inc. By Arrangement with Warner Music Group Film & TV Licensing %Le Freak $Written by Bernard Edwards and Nile Rodgers Performed by Chic Courtesy of Atlantic Recording Corp. By Arrangement with Warner Music Group Film & TV Licensing %
Singin' in the Rain;/title/tt0045152/;Fit as a Fiddle $(1932) Music by Al Hoffman (uncredited) and Al Goodhart (uncredited) Lyrics by Arthur Freed Originally from the 1932 stage revue "George White's Music Hall Varieties" Sung by Gene Kelly (uncredited) and Donald O'Connor (uncredited) %Temptation $(1933) Music by Nacio Herb Brown Originally from Going Hollywood (1933) %All I Do Is Dream of You $(1934) Music by Nacio Herb Brown Lyrics by Arthur Freed Originally from Sadie McKee (1934) Sung by Debbie Reynolds (uncredited) and Chorus %Make 'em Laugh $(1948) Music by Nacio Herb Brown Lyrics by Arthur Freed Sung by Donald O'Connor (uncredited) %I've Got a Feelin' You're Foolin' $(1935) Music by Nacio Herb Brown Lyrics by Arthur Freed Originally from Broadway Melody of 1936 (1935) Sung by chorus %The Wedding of the Painted Doll $(1929) Music by Nacio Herb Brown Lyrics by Arthur Freed Originally from The Broadway Melody (1929) Sung by chorus %Should I? $(1929) Music by Nacio Herb Brown Lyrics by Arthur Freed Originally from Lord Byron of Broadway (1930) Sung by Wilson Wood (uncredited) %Beautiful Girl $(1933) Music by Nacio Herb Brown Lyrics by Arthur Freed Originally from Stage Mother (1933) Sung by Jimmy Thompson (uncredited) %You Were Meant For Me $(1929) Music by Nacio Herb Brown Lyrics by Arthur Freed Originally from The Broadway Melody (1929) Sung by Gene Kelly (uncredited) %Moses Supposes $(1952) Music by Roger Edens (uncredited) Lyrics by Betty Comden (uncredited) and Adolph Green (uncredited) Sung by Gene Kelly (uncredited) and Donald O'Connor (uncredited) %Good Morning $(1939) Music by Nacio Herb Brown Lyrics by Arthur Freed Originally from Babes in Arms (1939) Sung by Gene Kelly (uncredited), Donald O'Connor (uncredited), and Debbie Reynolds (uncredited) %Singin' in the Rain $(1929) Music by Nacio Herb Brown Lyrics by Arthur Freed Originally from The Hollywood Revue of 1929 (1929) Sung by Gene Kelly (uncredited) %Would You $(1936) Music by Nacio Herb Brown Lyrics by Arthur Freed Originally from San Francisco (1936) Sung by Betty Noyes (uncredited) dubbing for Debbie Reynolds %Broadway Rhythm Ballet $(1952) Music by Nacio Herb Brown Lyrics by Arthur Freed Originally from The Broadway Melody (1929) Sung by Gene Kelly (uncredited) %Singin in the Rain (in A-Flat) $(1929) Music by Nacio Herb Brown Lyrics by Arthur Freed Originally from The Hollywood Revue of 1929 (1929) Sung by Debbie Reynolds (uncredited), Gene Kelly (uncredited), Donald O'Connor (uncredited), and Millard Mitchell (uncredited) %You Are My Lucky Star $(1935) Music by Nacio Herb Brown Lyrics by Arthur Freed Originally from Broadway Melody of 1936 (1935) Sung by Gene Kelly (uncredited), Debbie Reynolds (uncredited), and offscreen chorus %Main Title $(uncredited) Conducted by Lennie Hayton Performed by MGM Studio Orchestra Sung by Gene Kelly, Donald O'Connor, and Debbie Reynolds %Dignity $(uncredited) Conducted by Lennie Hayton Performed by MGM Studio Orchestra %Stunt Montage $(uncredited) Conducted by Lennie Hayton Performed by MGM Studio Orchestra %First Silent Picture $(uncredited) Conducted by Lennie Hayton Performed by MGM Studio Orchestra %Gene Dreams of Kathy $(uncredited) Conducted by Lennie Hayton Performed by MGM Studio Orchestra %Good Night Kathy $(uncredited) Conducted by Lennie Hayton Performed by MGM Studio Orchestra %From Dueling to Dancing $(uncredited) Conducted by Lennie Hayton Performed by MGM Studio Orchestra %Would You? (End Title) $(uncredited) Conducted by Lennie Hayton Performed by MGM Studio Orchestra Sung by Gene Kelly, Debbie Reynolds, and Chorus %March: News of the Day $(uncredited) Music by John Rochetti %
3 Idiots;/title/tt1187043/;Aal Izz Well $Lyrics by Swanand Kirkire Composed by Shantanu Moitra Performed by Sonu Nigam, Swanand Kirkire and Shaan Courtesy of Super Cassettes Industries Limited (T-Series) %Zoobi Doobi $Lyrics by Swanand Kirkire Composed by Shantanu Moitra Performed by Sonu Nigam and Shreya Ghoshal Courtesy of Super Cassettes Industries Limited (T-Series) %Behti Hawa Sa Tha Woh $Lyrics by Swanand Kirkire Composed by Shantanu Moitra Performed by Shantanu Moitra and Shaan Courtesy of Super Cassettes Industries Limited (T-Series) %Give Me Some Sunshine $Lyrics by Swanand Kirkire Composed by Shantanu Moitra Performed by Suraj Jagan and Sharman Joshi Courtesy of Super Cassettes Industries Limited (T-Series) %Jaane Nahin Denge Tujhe $Lyrics by Swanand Kirkire Composed by Shantanu Moitra Performed by Sonu Nigam Courtesy of Super Cassettes Industries Limited (T-Series) %Zoobi Doobi - Remix $Lyrics by Swanand Kirkire Composed by Shantanu Moitra Performed by Sonu Nigam and Shreya Ghoshal Courtesy of Super Cassettes Industries Limited (T-Series) %Aal Izz Well - Remix $Lyrics by Swanand Kirkire Composed by Shantanu Moitra Performed by Sonu Nigam, Swanand Kirkire and Shaan Courtesy of Super Cassettes Industries Limited (T-Series) %
High and Low;/title/tt0057565/;The Magic Begins $(uncredited) Performed by Yumi Shirakawa %It's Now or Never $(uncredited) from "O Sole Mio" by Eduardo Di Capua and Alfredo Mazzucchi Adapted by Wally Gold and Aaron Schröder %Die Forelle $(uncredited) Written by Franz Schubert %Forellenquintett (Trout Quintet), 4th movement $(uncredited) Written by Franz Schubert %
Star Wars: Episode VI - Return of the Jedi;/title/tt0086190/;Lapti Nek $(uncredited) Huttese Lyrics by Michele Gruska Music by John Williams Original lyrics by Joseph Williams Snooty's vocals by Annie Arbogast Arranged by John Williams, Joseph Williams, and Ernie Fosselius Published by Bantha Music (admin. by Warner Tamerlande Publ. Corp.) %Ewok Celebration $(uncredited) Music by John Williams Ewokese Lyrics by Ben Burtt Original English by Joseph Williams Published by Bantha Music (admin. by Warner Tamerlande Publ. Corp.) %Jedi Rocks $(1997 Special Edition) (uncredited) Composed and Arranged by Jerry Hey Remix Engineer Thomas Vicari Produced by Nick Redman %
2001: A Space Odyssey;/title/tt0062622/;Gayane Ballet Suite -- Gayane's Adagio $(1941-2) Music by Aram Khachaturyan Performed by Leningrad Philharmonic Orchestra (as the Leningrad Philharmonic Orchestra) Conductor Gennadi Rozhdestvensky Courtesy Deutsche Grammophon %Atmospheres $(1961) Music by György Ligeti Performed by Southwest German Radio Orchestra (as the Southwest German Radio Orchestra) Conductor Ernest Bour %Lux Aeterna $(1966) Music by György Ligeti Performed by Stuttgart Schola Cantorum (as the Stuttgart Schola Cantorum) Conductor Clytus Gottwald %Requiem $(1963) ("Requiem for Soprano, Mezzo-Soprano, Two Mixed Choirs, and Orchestra") Music by György Ligeti Performed by Bavarian Radio Orchestra (as the Bavarian Radio Orchestra) Conductor Francis Travis %The Blue Danube $(1866) ("An der schönen, blauen Donau, op. 314 (The Blue Danube)") Music by Johann Strauss (as Johann Strauss) Performed by Berliner Philharmoniker (as the Berlin Philharmonic Orchestra) Conductor Herbert von Karajan Courtesy Deutsche Grammophon %Thus Spoke Zarathustra $Music by Richard Strauss Performed by Wiener Philharmoniker (uncredited) Conducted by Herbert von Karajan (uncredited) %Adventures $(1962) (uncredited) Music by György Ligeti Performed by The International Chamber Ensemble Darmstadt Conductor Bruno Maderna %Happy Birthday to You $(1893) (uncredited) Written by Mildred J. Hill and Patty S. Hill Performed by Alan Gifford and Ann Gillis %Off Beats Mood $(uncredited) Performed by Sidney Torch BBC segment opening theme. %Daisy Bell (A Bicycle Built for Two) $(1893) (uncredited) Composed by Harry Dacre Sung by Douglas Rain %
Eternal Sunshine of the Spotless Mind;/title/tt0338013/;Everybody's Gotta Learn Sometime $Written by James Warren Performed by Beck Beck appears courtesy of Geffen Records Produced by Beck and Jon Brion %Something $Written by Richie James Eaton Performed by The Willowz %Keep On Looking $Written by Richie James Eaton Performed by The Willowz %Tere Sang Pyar Main $Written by Laxmikant Shantaram Kudalkar and Pyarelal Ramprasad Sharma (as Laxmikant Pyarelal) and Verma Malik (as Varma Malik) Performed by Lata Mangeshkar Courtesy of Universal Music India Private Limited (Mumbai) Under license from Universal Music Enterprises %Mere Man Tera Pyasa $Written by Sachin Dev Burman (as S.D. Burman) and Neeraj Performed by Mohammad Rafi (as Mohd. Rafi) Courtesy of Universal Music India Private Limited (Mumbai) Under license from Universal Music Enterprises %Concerto No. 8 in D Major, Opus 99 $by Charles-Auguste de Bériot Courtesy of Naxos of America %Wada Na Tod $Written by Rajesh Roshan Performed by Lata Mangeshkar Courtesy of Universal Music India Private Limited (Mumbai) Under license from Universal Music Enterprises %Some Kinda Shuffle $Written and Performed by Don Nelson Courtesy of Too Cool Records %Nola's Bounce $Written and Performed by Don Nelson Courtesy of Too Cool Records %Light And Day/Reach For The Sun $Written by Tim DeLaughter (as Timothy DeLaughter) Performed by The Polyphonic Spree Courtesy of Hollywood Records %Oh My Darling, Clementine $(uncredited) Usually attributed to Percy Montrose Sung by Jim Carrey %Row Row Row Your Boat $Traditional Sung by Joel and Clementine as he tries to break out of process %Mr. Blue Sky $Written by Jeff Lynne Performed by Electric Light Orchestra Courtesy of Epic Records %
Capernaum;/title/tt8267604/;$        It looks like we don't have any Soundtracks for this title yet.Be the first to contribute!                 Just click the "Edit page" button at the bottom of the page or learn more in the Soundtracks submission guide. %
Reservoir Dogs;/title/tt0105236/;Little Green Bag $Performed by George Baker Selection Written by Jan Gerbrand Visser and George Baker (as Benjamino Bouwens) Published by Screen Gems-EMI Music Publishing Inc. O/B/O EMI Music Publishing Holland B.V. Courtesy of Rhino Records/Jerry Ross Productions %Stuck in the Middle with You $Performed by Stealers Wheel Written by Gerry Rafferty and Joe Egan Published by Screen Gems-EMI Music Publishing Inc. O/B/O Deestoke Ltd. & Baby Burn Music Ltd. Courtesy of A&M Records %I Gotcha $Written and Performed by Joe Tex Published by Tree Publishing Co., Inc. Courtesy of Tree Productions %Fool for Love $Written and Performed by Sandy Rogers Published by Rattlesnake Writers %Hooked on a Feeling $Performed by Blue Swede Written by Francis Zambon (as Mark James) Published by Screen Gems-EMI Music Publishing Inc. Courtesy of EMI Records USA A division of Capitol Records, Inc. By Arrangement with CEMA Special Markets %Coconut $Written and Performed by Harry Nilsson Published by EMI Blackwood Music, Inc. Courtesy of The RCA Record Label of BMG Music %Harvest Moon $Performed by Bedlam Written by Jay Joyce Published by Door Number One Music Administered by Songs of PolyGram International, Inc. Courtesy of MCA Records %Magic Carpet Ride $Performed by Bedlam Written by Rushton Moreve and John Kay Published by Duchess Music Corporation and Kings Road Music Rights Administered by MCA Music Publishing A Division of MCA Music Inc. Courtesy of MCA Records %Wes Turned Country $Written by Dwight Mikkelsen (as Nikki Bernard) (ASCAP) Produced by Ole Georg (BMI) Published by Ole Georg Music (ASCAP) Courtesy of Ole Georg/Capitol Production Music %Country's Cool $Written by Jim Jacobsen (as Peter Morris) Produced by Ole Georg (BMI) Published by Ole Georg (ASCAP) Courtesy of Ole Georg/Capitol Production Music %It's Country $Written by Ole Georg (as Henrik Nielson) (as Henrik Nielsen) (BMI) Performed by The Kronborg Strings Produced by Ole Georg (BMI) Published by Kronborg Music (BMI) Courtesy of Ole Georg/Capitol Production Music %
The Hunt;/title/tt2106476/;Moondance $Written and Performed by Van Morrison © Warner/Chappell Music (p) Warner Music %Julen har bragt velsignet bud $Lyrics by B.S. Ingemann (as Ingemann) and music by C.E.F. Weyse (as Weise) Performed by Kathy Bødker %Jingle Bells $Written by James Pierpont (as James Lord Pierpont) [performed by] Leif Pedersens Orkester (P) 1978 Fontana Records / PolyGram Courtesy Universal Music Danmark A/S. (p) Warner Music %Mit Hjerte altid vanker $[written by] Carl Nielsen [performed by] Musica Ficta [conducted by] Bo Holten (p) Naxos Danmark %In the Bleak Midwinter $Lyrics by Christina Georgina Rossetti (as Rossetti) Music by Gustav Holst (as Holst) [performed by] The Worcester Cathedral Choir (as Worcester Cathedral Choir) (p) Naxos Danmark %I Was Not To You What You Were To Me $Written by Andi Almqvist Performed by Andi Almqvist Courtesy of Zentropa Music %Es ist ein Ros' entsprungen $[written by] Michael Praetorius (as Praetorius) [performed by ] Wiener Sängerknaben [conducted by] Peter Marshik (as Peter Marschik) (p) Naxos Danmark %Et barn er født i Betlehem $(uncredited) Lyrics by Nikolai Frederik Severin Grundtvig Music by A.P. Berggreen from a German folk song %
Citizen Kane;/title/tt0033467/;It Can't Be Love $(uncredited) Written by Charlie Barnet and Haven Johnson Arranged by The King Cole Trio Performed by Raymond Tate, Buddy Collette, Buddy Banks, CeePee Johnson, and Alton Redd %Una voce poco fa $(1816) (uncredited) from opera "Il barbiere di Seviglia" Music by Gioachino Rossini Libretto by Cesare Sterbini Arranged by Nathaniel Shilkret Sung by Dorothy Comingore (dubbed by Jean Forward) %A Poco No $(1935) (uncredited) Music by Pepe Guízar Lyrics by Herman Ruby %Funeral March $(1837) (uncredited) (Third Movement of "Piano Sonata No. 2 in B-flat minor, Op. 35" (1839)) Written by Frédéric Chopin Arranged by Roy Webb %A Hot Time in the Old Town $(1896) (uncredited) Music by Theodore A. Metz %The Battle Cry of Freedom $(1862) (uncredited) Music by George Frederick Root Arranged by Roy Webb %The Girl I Left Behind Me $(1758?) (uncredited) Written by Samuel Lover Arranged by Roy Webb %In A Mizz $(1937) (uncredited) Written by Charlie Barnet and Haven Johnson %Song Without Words, Op. 62 No.3 (Funeral March) $(1842-1844) (uncredited) Written by Felix Mendelssohn Arranged by Max Steiner %Aria from Salammbo $(1941) (uncredited) Music by Bernard Herrmann Lyrics by John Houseman Sung by Dorothy Comingore (dubbed by Jean Forward) %Theme $(uncredited) from RKO's Abe Lincoln in Illinois (1940) Music by Roy Webb Performed in a "News On The March" sequence %Theme $(uncredited) from RKO's Bad Lands (1939) Music by Roy Webb Performed in a "News On The March" sequence %Theme $(uncredited) from RKO's Bringing Up Baby (1938) Music by Roy Webb Performed in a "News On The March" sequence %Theme $(uncredited) from RKO's The Conquerors (1932) Music by Max Steiner Performed in a "News On The March" sequence %Theme $(uncredited) from RKO's Curtain Call (1940) Music by Roy Webb Performed in a "News On The March" sequence %Theme $(uncredited) from RKO's Five Came Back (1939) Music by Roy Webb Performed in a "News On The March" sequence %Theme $(uncredited) from RKO's The Flying Irishman (1939) Music by Roy Webb Performed in a "News On The March" sequence %Theme $(uncredited) from RKO's Gunga Din (1939) Music by Alfred Newman Performed in a "News On The March" sequence %Theme $(uncredited) from RKO's A Man to Remember (1938) Music by Roy Webb Performed in a "News On The March" sequence %Theme $(uncredited) from RKO's Mother Carey's Chickens (1938) Music by Roy Webb and Frank Tours Performed in a "News On The March" sequence %Theme $(uncredited) from RKO's Music for Madame (1937) Music by Nathaniel Shilkret Performed in a "News On The March" sequence %Theme $(uncredited) from RKO's Nurse Edith Cavell (1939) Music by Anthony Collins Performed in a "News On The March" sequence %Theme $(uncredited) from RKO's On Again-Off Again (1937) Music by Roy Webb and Dave Dreyer Performed in a "News On The March" sequence %Theme $(uncredited) from RKO's Reno (1939) Music by Roy Webb and Dave Dreyer Performed in a "News On The March" sequence %Charlie Kane $(1941) (uncredited) Music based on "A Poco No" by Pepe Guízar (1935) Lyrics by Herman Ruby Sung by Charles Bennett %Pilgrim's Chorus $(from "Tannhäuser") Written by Richard Wagner Performed in a "News On The March" sequence %
Lawrence of Arabia;/title/tt0056172/;The Man Who Broke the Bank at Monte Carlo $(1892) (uncredited) Music and Lyrics by Fred Gilbert Sung a cappella by Peter O'Toole %Overture $Music by Maurice Jarre Performed by London Philharmonic Orchestra Conducted by Maurice Jarre %Main Title $Music by Maurice Jarre Performed by London Philharmonic Orchestra Conducted by Maurice Jarre %Miracle $Music by Maurice Jarre Performed by London Philharmonic Orchestra Conducted by Maurice Jarre %Nefud Mirage $Music by Maurice Jarre Performed by London Philharmonic Orchestra Conducted by Maurice Jarre %Rescue of Gasim $Music by Maurice Jarre Performed by London Philharmonic Orchestra Conducted by Maurice Jarre %Brining Gasim Into Camp $Music by Maurice Jarre Performed by London Philharmonic Orchestra Conducted by Maurice Jarre %Arrival At Auda's Camo $Music by Maurice Jarre Performed by London Philharmonic Orchestra Conducted by Maurice Jarre %The Voice Of The Guns $Music by Kenneth Alford Performed by London Philharmonic Orchestra Conducted by Maurice Jarre %In Whose Name Do You Ride? $Music by Maurice Jarre Performed by London Philharmonic Orchestra Conducted by Maurice Jarre %Continuation Of The Mircal $Music by Maurice Jarre Performed by London Philharmonic Orchestra Conducted by Maurice Jarre %Sun's Anvil $Music by Maurice Jarre Performed by London Philharmonic Orchestra Conducted by Maurice Jarre %Lawrence And Bodyguard $Music by Maurice Jarre Performed by London Philharmonic Orchestra Conducted by Maurice Jarre %That Is The Desert $Music by Maurice Jarre Performed by London Philharmonic Orchestra Conducted by Maurice Jarre %End Title $Music by Maurice Jarre Performed by London Philharmonic Orchestra Conducted by Maurice Jarre %
M;/title/tt0022100/;Le Halle du Roi de la Montagne $in "Peer Gynt Suite No.1, Op.46" (1876) Written by Edvard Grieg %La Marseillaise $(uncredited) Written by Claude Joseph Rouget de Lisle Performed by Peter Lorre %
Come and See;/title/tt0091251/;Die Walküre $Written by Richard Wagner %Lacrimosa $from Requiem, KV 626 Written by Wolfgang Amadeus Mozart %The Sacred War $Written by Aleksandr Aleksandrov %Korobeiniki $Written by Nikolai A. Nekrasov %Im Wald im grünen Walde $Traditional %Blue Danube $Written by Johann Strauss %Tannhäuser $Written by Richard Wagner %Moya Marusitschka $Music and Lyrics By Pyotr Leshchenko %The Sacred War $The Red Army Choir %
North by Northwest;/title/tt0053125/;It's a Most Unusual Day $(1948) (uncredited) Music by Jimmy McHugh Lyrics by Harold Adamson Played as background music at the Plaza Hotel %I've Grown Accustomed to Her Face $(1956) (uncredited) Music by Frederick Loewe Lyrics by Alan Jay Lerner Portion sung by Cary Grant (as "I've Grown Accustomed to Your Bourbon") as he's being seated behind the wheel of the Mercedes while drunk %Singin' in the Rain $(1929) (uncredited) Music by Nacio Herb Brown Lyrics Arthur Freed Whistled by Cary Grant in Eva's apartment %
Vertigo;/title/tt0052357/;Symphony No. 34 in C K. 338, 2nd Movement, Andante di Molto (piu tosto allegretto) $(uncredited) Composed by Wolfgang Amadeus Mozart Played as 'cue 10B' on a record in the psychiatric ward %Sardis #4 $(uncredited) (Forever Female), from Skylark (1941) (Poochie) Composed by Victor Young Orchestrated by Gus Levene Played as 'cue 12D' by the orchestra while Scottie and Judy are dancing %
